-5.05050505050505 1.1922059505245317e-64
-4.94949494949495 4.3265598869945555e-61
-4.848484848484849 1.1405086595136271e-57
-4.747474747474747 2.1990882895173613e-54
-4.646464646464646 3.1230690021295184e-51
-4.545454545454545 3.289312068707923e-48
-4.444444444444445 2.5869397975007263e-45
-4.343434343434343 1.5296151297286746e-42
-4.242424242424242 6.845946160064874e-40
-4.141414141414141 2.3348844765720456e-37
-4.040404040404041 6.109246873485636e-35
-3.9393939393939394 1.2345110166490127e-32
-3.8383838383838382 1.939398981226534e-30
-3.7373737373737375 2.384348200292369e-28
-3.6363636363636362 2.3091588141712442e-26
-3.5353535353535355 1.773197110729099e-24
-3.4343434343434343 1.0866840972184062e-22
-3.3333333333333335 5.3493810990721534e-21
-3.2323232323232323 2.128902261709911e-19
-3.131313131313131 6.893589218687851e-18
-3.0303030303030303 1.827872679856868e-16
-2.929292929292929 3.994099422394902e-15
-2.8282828282828283 7.237926632008401e-14
-2.727272727272727 1.0946382001584065e-12
-2.6262626262626263 1.39032364575303e-11
-2.525252525252525 1.492337788851045e-10
-2.4242424242424243 1.362168318824053e-09
-2.323232323232323 1.0639051733959718e-08
-2.2222222222222223 7.154335987130562e-08
-2.121212121212121 4.167785848746147e-07
-2.0202020202020203 2.1162937831074677e-06
-1.9191919191919191 9.42399333780067e-06
-1.8181818181818181 3.702754663177713e-05
-1.7171717171717171 0.00012914453461507924
-1.6161616161616161 0.0004022581509031561
-1.5151515151515151 0.0011256741357783956
-1.4141414141414141 0.0028469716164677863
-1.3131313131313131 0.006546044453648566
-1.2121212121212122 0.013763783849438811
-1.1111111111111112 0.026617488445551826
-1.0101010101010102 0.047614197101058194
-0.9090909090909091 0.07922633666519406
-0.8080808080808081 0.12329136523534232
-0.7070707070707071 0.18039359652495424
-0.6060606060606061 0.2494267832800947
-0.5050505050505051 0.3274915444071471
-0.40404040404040403 0.41017074464038994
-0.30303030303030304 0.492102260848578
-0.20202020202020202 0.5676876228975484
-0.10101010101010101 0.6317637558354008
0.0 0.6801138355410146
0.10101010101010101 0.7097692287197787
0.20202020202020202 0.7191226432079358
0.30303030303030304 0.7079110998149486
0.40404040404040403 0.6771314646784974
0.5050505050505051 0.62892931724376
0.6060606060606061 0.5664682989123633
0.7070707070707071 0.493756988305129
0.8080808080808081 0.41539651440404135
0.9090909090909091 0.3362224106857862
1.0101010101010102 0.26084882047844205
1.1111111111111112 0.19317201617284904
1.2121212121212122 0.1359332809260983
1.3131313131313131 0.09045473116256757
1.4141414141414141 0.05662997095812125
1.5151515151515151 0.033179142042998364
1.6161616161616161 0.018092888853132465
1.7171717171717171 0.009131357129369024
1.8181818181818181 0.004240923467976687
1.9191919191919191 0.0018020137811963508
2.0202020202020203 0.0006964220732677437
2.121212121212121 0.00024334531951797762
2.2222222222222223 7.642023978252754e-05
2.323232323232323 2.143929690228565e-05
2.4242424242424243 5.340681393293033e-06
2.525252525252525 1.1741437671641007e-06
2.6262626262626263 2.2642655953268455e-07
2.727272727272727 3.8066885307690766e-08
2.8282828282828283 5.545025588195494e-09
2.929292929292929 6.955183830538227e-10
3.0303030303030303 7.465613917970489e-11
3.131313131313131 6.815028736498537e-12
3.2323232323232323 5.257736089030641e-13
3.3333333333333335 3.406689648896739e-14
3.4343434343434343 1.842182601127048e-15
3.5353535353535355 8.261374089302114e-17
3.6363636363636362 3.053049549511275e-18
3.7373737373737375 9.238654797351173e-20
3.8383838383838382 2.2745573913629895e-21
3.9393939393939394 4.526958429728047e-23
4.040404040404041 7.236583967889514e-25
4.141414141414141 9.231276342674094e-27
4.242424242424242 9.336017415437027e-29
4.343434343434343 7.436880709462462e-31
4.444444444444445 4.635463772368117e-33
4.545454545454545 2.245943540094985e-35
4.646464646464646 8.40279091749732e-38
4.747474747474747 2.4113963287043694e-40
4.848484848484849 5.272544785760876e-43
4.94949494949495 8.724683904118567e-46
5.05050505050505 1.0852065755012616e-48
